emp_id,name,department,salary
1286.0,Helen,Finance,103800.0
1162.0,Helen,HR,46014.0
1383.0,Charlie,Finance,119818.0
1683.0,Grace,IT,114045.0
1768.0,Frank,Engineering,50644.0
,Ian,Marketing,108213.0
1866.0,Frank,Finance,
1922.0,Jane,HR,56170.0
,Frank,Marketing,65631.0
,Helen,Sales,62658.0
1622.0,Frank,HR,110073.0
1352.0,Frank,Engineering,39074.0
,,Engineering,95429.0
1047.0,Bob,Finance,113360.0
1031.0,Ian,HR,34114.0
1576.0,Grace,HR,52656.0
1892.0,David,,30282.0
1809.0,David,Sales,98673.0
1758.0,Eva,Finance,37927.0
1445.0,Helen,Engineering,
1642.0,Frank,IT,93646.0
1393.0,Alice,Sales,
1471.0,Grace,HR,58270.0
1311.0,Charlie,Engineering,53429.0
1675.0,,Engineering,107984.0
1300.0,Ian,Sales,
1743.0,Ian,Marketing,37896.0
1141.0,Jane,IT,101831.0
1691.0,Alice,Finance,36397.0
1537.0,Ian,Marketing,85533.0
1580.0,Alice,Engineering,68787.0
1430.0,Bob,Finance,50281.0
1515.0,Charlie,IT,79145.0
1886.0,Eva,Sales,110257.0
,Jane,Sales,53177.0
1083.0,Helen,Marketing,117163.0
1253.0,Frank,Sales,35782.0
1908.0,,IT,32591.0
1474.0,Eva,Finance,53888.0
1643.0,Alice,Marketing,90603.0
1907.0,Ian,Engineering,35906.0
1204.0,Frank,Finance,
,Eva,Engineering,41205.0
1542.0,Grace,Sales,116250.0
1579.0,Ian,Sales,112368.0
1638.0,Eva,Sales,41005.0
,Alice,HR,36721.0
1921.0,Charlie,HR,97065.0
1234.0,Alice,Marketing,111437.0
,,Finance,70718.0
1557.0,Alice,Engineering,87804.0
1581.0,Ian,IT,92946.0
1374.0,Charlie,Finance,57605.0
1236.0,,HR,85922.0
1098.0,Grace,IT,72652.0
1968.0,Bob,Finance,111557.0
1520.0,,Sales,76804.0
1805.0,Ian,Engineering,77945.0
1052.0,Alice,Engineering,106743.0
1092.0,Alice,IT,76413.0
1945.0,Charlie,Sales,73732.0
1904.0,,Sales,69901.0
1708.0,Charlie,IT,56201.0
1461.0,Grace,Engineering,39866.0
1313.0,Ian,HR,101308.0
1702.0,Frank,Marketing,92812.0
1570.0,Charlie,Finance,39496.0
1532.0,Jane,Sales,86849.0
1255.0,David,Engineering,114328.0
1722.0,Helen,Sales,37736.0
1885.0,Jane,Marketing,107067.0
1429.0,David,Engineering,119097.0
1102.0,Alice,IT,84691.0
1320.0,Bob,,119099.0
1874.0,Alice,Marketing,36710.0
1062.0,Frank,,34760.0
1626.0,Eva,Finance,67804.0
1929.0,Helen,Sales,56819.0
1075.0,Helen,HR,56987.0
1720.0,David,IT,37531.0
1231.0,David,IT,50103.0
1172.0,Alice,Sales,47727.0
1441.0,Grace,Finance,86492.0
1754.0,Frank,Finance,77299.0
1082.0,Ian,IT,89182.0
1260.0,,Engineering,85114.0
1861.0,Bob,IT,109025.0
1335.0,Jane,Finance,102146.0
1157.0,Alice,Marketing,110532.0
1682.0,Helen,Engineering,60254.0
1632.0,Eva,Marketing,99122.0
1390.0,Grace,Engineering,52740.0
1143.0,Ian,Engineering,85826.0
1462.0,Alice,IT,100067.0
1114.0,Charlie,HR,33654.0
1893.0,,,109473.0
1029.0,Grace,IT,59165.0
1697.0,Eva,IT,91330.0
1574.0,Helen,HR,71321.0
1009.0,,Sales,109134.0
1658.0,Frank,Engineering,87775.0
1100.0,Helen,Finance,43467.0
1433.0,Jane,Sales,58602.0
1649.0,Frank,IT,79815.0
1362.0,Jane,Finance,71779.0
1813.0,Bob,Finance,42924.0
1069.0,Grace,Engineering,41563.0
1849.0,Helen,Finance,50354.0
1171.0,Charlie,Sales,116936.0
1074.0,Eva,,89889.0
1032.0,Charlie,IT,94965.0
1106.0,Eva,IT,73596.0
1506.0,Frank,Engineering,
1337.0,Bob,HR,69922.0
1389.0,Eva,Engineering,90428.0
1867.0,Jane,,79159.0
1012.0,Helen,Marketing,72287.0
1759.0,Ian,IT,78330.0
1270.0,Eva,HR,100971.0
1391.0,Ian,IT,89353.0
,Frank,HR,88005.0
1140.0,David,Engineering,61401.0
1388.0,Jane,Finance,35542.0
1656.0,Eva,Marketing,73934.0
1594.0,Charlie,,114899.0
1229.0,Jane,Engineering,59328.0
1123.0,Charlie,HR,51675.0
1211.0,Charlie,IT,104069.0
1223.0,Ian,Finance,98910.0
1755.0,Eva,IT,47073.0
1951.0,Grace,IT,42763.0
1495.0,Eva,Marketing,117527.0
1871.0,David,Marketing,105939.0
1099.0,Ian,Engineering,102430.0
1865.0,Eva,,101947.0
1059.0,Frank,Engineering,61348.0
1910.0,Charlie,Finance,93370.0
1238.0,Ian,Finance,
1050.0,Helen,Finance,109973.0
1756.0,Frank,Finance,60682.0
1514.0,David,Finance,85419.0
1101.0,,HR,61010.0
1561.0,David,Sales,96912.0
1479.0,Eva,HR,107360.0
1073.0,Bob,Finance,111709.0
1703.0,Bob,HR,37999.0
1671.0,Charlie,HR,46184.0
1912.0,Helen,Finance,84400.0
,Charlie,Finance,101966.0
1785.0,Helen,Marketing,118553.0
1597.0,Bob,Marketing,40805.0
1602.0,Frank,HR,49873.0
1822.0,Ian,Marketing,89634.0
1285.0,Frank,Finance,70461.0
1039.0,Bob,Marketing,81924.0
1559.0,Ian,Finance,57044.0
1615.0,Jane,Engineering,96549.0
1812.0,Ian,Marketing,108258.0
1384.0,Jane,IT,36548.0
1612.0,Helen,Sales,112617.0
1021.0,Eva,Engineering,103384.0
1066.0,Jane,HR,83551.0
,Helen,Finance,51447.0
1914.0,Helen,IT,61852.0
1681.0,Bob,Sales,113930.0
,Helen,Sales,87906.0
1434.0,Charlie,Engineering,118789.0
1466.0,Jane,HR,59956.0
1985.0,David,Sales,30155.0
1692.0,Frank,Engineering,65525.0
1292.0,Charlie,HR,82130.0
1068.0,Helen,Sales,57598.0
1032.0,Charlie,IT,94965.0
,Frank,HR,76851.0
1181.0,Grace,Finance,81501.0
1357.0,Jane,IT,84823.0
1372.0,Frank,HR,110354.0
1109.0,Frank,Finance,74139.0
1619.0,Eva,Marketing,108645.0
1728.0,Eva,Engineering,53252.0
1534.0,Charlie,HR,45997.0
1307.0,David,Marketing,44716.0
1640.0,Helen,Marketing,46029.0
1325.0,Bob,IT,63613.0
1577.0,Alice,Finance,85147.0
1595.0,David,Marketing,77701.0
,Jane,Sales,48708.0
1592.0,David,IT,97695.0
1729.0,Bob,IT,110797.0
1439.0,David,IT,37099.0
1036.0,Eva,Sales,47772.0
1310.0,Alice,Marketing,81112.0
1798.0,Jane,Marketing,74629.0
1112.0,Charlie,Engineering,102588.0
1547.0,Jane,Finance,115457.0
1056.0,David,Engineering,52612.0
1188.0,Jane,IT,69532.0
1001.0,Grace,HR,66487.0
1333.0,Jane,HR,116269.0
1028.0,Charlie,Marketing,55923.0
1800.0,Ian,Sales,116544.0
1676.0,Charlie,Marketing,89792.0
1629.0,,IT,57766.0
1498.0,Grace,Engineering,69071.0
1276.0,Alice,Marketing,64594.0
,Bob,IT,58731.0
1928.0,Helen,Sales,85426.0
1455.0,Helen,Finance,113588.0
1895.0,Ian,,34135.0
1302.0,Helen,Marketing,
,David,Marketing,95838.0
1591.0,Eva,Sales,61656.0
1176.0,Alice,Finance,
1869.0,David,Engineering,63243.0
1161.0,Frank,Finance,98388.0
1049.0,Grace,IT,52443.0
1007.0,Charlie,Marketing,60659.0
1259.0,Ian,Engineering,114416.0
1315.0,Frank,HR,47347.0
1967.0,Frank,IT,71855.0
1178.0,Bob,Marketing,85754.0
1465.0,Jane,IT,58138.0
1297.0,Eva,Engineering,104520.0
1978.0,Helen,IT,88067.0
,Jane,IT,77076.0
1397.0,Bob,IT,30163.0
1115.0,Alice,Sales,119022.0
1705.0,Bob,HR,72963.0
,Bob,Finance,107454.0
1912.0,Helen,Finance,84400.0
1243.0,David,Marketing,
1016.0,Eva,Engineering,66059.0
1540.0,,Engineering,87941.0
1511.0,Charlie,Engineering,100119.0
1536.0,Bob,Engineering,53911.0
1449.0,Alice,Sales,93530.0
1845.0,Charlie,HR,59118.0
1960.0,Frank,Marketing,101986.0
1982.0,Bob,Finance,67346.0
1823.0,Eva,Finance,40800.0
3239.0,Grace,Sales,48018.0
3720.0,Eva,IT,71359.0
3722.0,David,IT,43238.0
3980.0,Frank,Sales,117207.0
3530.0,Bob,Sales,61499.0
3356.0,Frank,Engineering,85057.0
3756.0,David,Sales,58153.0
3811.0,Bob,Sales,119051.0
3514.0,Alice,HR,41053.0
3256.0,,HR,65910.0
3383.0,Alice,IT,116127.0
3685.0,Bob,Engineering,
3427.0,Eva,Marketing,59536.0
3487.0,David,HR,98327.0
3033.0,Grace,Finance,104341.0
3693.0,Charlie,HR,79174.0
3426.0,Helen,IT,58905.0
3554.0,Bob,Finance,93653.0
3755.0,,Marketing,74979.0
,Grace,Marketing,36428.0
3239.0,Charlie,Marketing,
3356.0,Frank,Engineering,85057.0
3624.0,Charlie,IT,42217.0
3781.0,Frank,Finance,104228.0
3676.0,Alice,Sales,
3921.0,Alice,HR,
3668.0,,,32671.0
3764.0,Frank,Finance,41629.0
3143.0,David,Marketing,66842.0
3093.0,Ian,Finance,76254.0
3736.0,Frank,Finance,97499.0
3525.0,Alice,Marketing,
3870.0,Ian,Engineering,40279.0
3277.0,Ian,HR,37331.0
3741.0,Alice,Finance,53040.0
3487.0,David,HR,98327.0
3578.0,Jane,HR,94665.0
3170.0,Alice,Engineering,88222.0
3141.0,Charlie,Engineering,99534.0
3308.0,Ian,Engineering,112050.0
3229.0,Alice,Sales,101361.0
3182.0,Frank,Engineering,105481.0
3922.0,Eva,,98146.0
3706.0,Eva,HR,
3976.0,Ian,Engineering,78741.0
3432.0,Bob,HR,44293.0
3528.0,Ian,IT,55048.0
3868.0,Charlie,Engineering,82855.0
3844.0,David,Marketing,36629.0
3280.0,Ian,Sales,118895.0
3242.0,Bob,IT,42987.0
3719.0,Helen,Engineering,62435.0
3679.0,,Finance,53819.0
3104.0,Frank,Finance,87261.0
3787.0,Helen,Finance,68185.0
3969.0,,IT,
3867.0,Frank,HR,116787.0
3874.0,Grace,Engineering,109069.0
3734.0,Ian,Sales,30851.0
3389.0,Helen,Sales,85255.0
3541.0,Alice,HR,104498.0
3228.0,Helen,Engineering,69347.0
,Charlie,IT,109736.0
3384.0,Grace,Sales,119486.0
3908.0,David,Sales,61979.0
3476.0,Bob,Finance,107862.0
3506.0,Charlie,Sales,44764.0
3083.0,David,Finance,38418.0
3072.0,Alice,Marketing,85028.0
3499.0,Eva,IT,101066.0
3021.0,Jane,IT,69139.0
3084.0,Ian,HR,38993.0
3026.0,David,Engineering,101482.0
3323.0,Helen,Engineering,64718.0
3650.0,Grace,IT,
3774.0,David,Sales,115180.0
3890.0,Eva,Sales,72056.0
3679.0,Frank,Marketing,69121.0
,Eva,Sales,
3952.0,Grace,Engineering,107607.0
3199.0,Frank,Engineering,60968.0
3035.0,Charlie,HR,84460.0
3157.0,Charlie,Marketing,108504.0
3384.0,Jane,Finance,33219.0
3699.0,Charlie,Marketing,111226.0
3240.0,Grace,,79968.0
3931.0,Jane,HR,37894.0
3076.0,Ian,HR,62018.0
3828.0,Alice,Engineering,112211.0
3926.0,Alice,Marketing,86333.0
3795.0,Helen,HR,77139.0
3984.0,Frank,Marketing,110440.0
3602.0,Frank,Marketing,118288.0
3499.0,Eva,,108554.0
,David,IT,50934.0
3881.0,Jane,HR,56326.0
,Eva,Sales,99621.0
3965.0,Charlie,Sales,81773.0
3592.0,David,IT,34379.0
3245.0,Bob,Finance,71904.0
3303.0,Bob,Engineering,70880.0
3582.0,Charlie,HR,81505.0
3998.0,Bob,IT,110460.0
3455.0,Alice,HR,87008.0
3392.0,Charlie,Finance,88459.0
3090.0,Charlie,Engineering,98919.0
3165.0,Ian,Sales,
3148.0,Grace,HR,61519.0
3798.0,Helen,Finance,
3452.0,Grace,Engineering,69021.0
3282.0,Eva,,118346.0
3764.0,Frank,IT,44945.0
3573.0,Charlie,HR,59131.0
3101.0,Ian,Marketing,105397.0
3556.0,Alice,IT,117584.0
3663.0,Frank,Engineering,63029.0
3407.0,Frank,,89054.0
3154.0,David,Marketing,71888.0
3002.0,Jane,Marketing,
3240.0,Grace,,79968.0
3535.0,Eva,Marketing,90931.0
3844.0,Bob,HR,39828.0
3742.0,Helen,Marketing,81645.0
3327.0,Bob,Finance,51090.0
3012.0,Bob,Marketing,114012.0
3146.0,Bob,,98125.0
3118.0,Frank,Marketing,77428.0
3154.0,Jane,IT,103752.0
3020.0,Frank,HR,61571.0
3567.0,Jane,Engineering,
3552.0,David,IT,73279.0
3474.0,Grace,Finance,86640.0
3249.0,Charlie,Finance,69469.0
3998.0,David,HR,37328.0
3318.0,David,Finance,81213.0
3073.0,Eva,Finance,104847.0
3758.0,Jane,Marketing,103783.0
3912.0,Ian,HR,74942.0
3002.0,Jane,Marketing,
3574.0,Eva,Marketing,79767.0
3837.0,Frank,Sales,
3515.0,Eva,Engineering,68671.0
3103.0,Helen,Sales,
3330.0,Frank,IT,45650.0
3886.0,Alice,IT,64760.0
3968.0,Ian,,
3820.0,David,Marketing,103380.0
3611.0,Bob,Marketing,40237.0
3250.0,Jane,Marketing,58305.0
3680.0,Eva,Engineering,82743.0
3666.0,Charlie,HR,91925.0
3603.0,Bob,IT,34117.0
3781.0,Bob,HR,96540.0
3947.0,Alice,Engineering,64688.0
3821.0,Ian,Marketing,88008.0
3032.0,Jane,Sales,
3532.0,Bob,IT,53652.0
3549.0,Charlie,Engineering,107278.0
3844.0,Jane,IT,
3411.0,Charlie,Sales,62512.0
3922.0,Bob,IT,107110.0
3173.0,Jane,Engineering,109316.0
3918.0,Bob,Marketing,81688.0
3034.0,Frank,IT,45386.0
3945.0,Ian,Engineering,77400.0
3563.0,Eva,Engineering,33783.0
3453.0,Grace,IT,
3674.0,Bob,,31487.0
3301.0,Helen,,64522.0
3984.0,Jane,HR,63903.0
3497.0,Grace,Marketing,83626.0
3164.0,Frank,Finance,74118.0
3141.0,Jane,IT,99604.0
3988.0,Helen,HR,41851.0
3330.0,Helen,Marketing,52241.0
3591.0,,Sales,87963.0
3866.0,Frank,IT,35577.0
3405.0,Charlie,HR,40358.0
3286.0,Bob,Marketing,
3010.0,Jane,HR,114058.0
3880.0,Frank,IT,118358.0
3249.0,Grace,IT,76438.0
3465.0,Frank,HR,64993.0
,Frank,Marketing,113904.0
3533.0,Alice,Marketing,84997.0
3513.0,Helen,IT,72247.0
3268.0,Frank,Sales,114607.0
3367.0,David,IT,36868.0
3313.0,Eva,Sales,90161.0
3862.0,Helen,Engineering,95323.0
3119.0,Grace,IT,101118.0
3599.0,Bob,Sales,45825.0
3773.0,Bob,Engineering,109570.0
3771.0,Helen,Finance,91474.0
3502.0,Charlie,Sales,77059.0
3824.0,Bob,IT,46199.0
3382.0,Grace,HR,36863.0
3500.0,Alice,Engineering,
3631.0,David,IT,46142.0
3243.0,Jane,Engineering,86120.0
3663.0,David,Sales,119417.0
3378.0,Ian,IT,
3677.0,Ian,HR,78418.0
3136.0,Frank,HR,63681.0
3089.0,Bob,Marketing,
3737.0,Grace,Marketing,50861.0
3461.0,Frank,IT,99397.0
3434.0,Alice,Marketing,43579.0
3640.0,Frank,IT,112756.0
3125.0,Charlie,Sales,
3094.0,Alice,IT,59647.0
,Jane,Marketing,57379.0
3177.0,,Sales,109928.0
3172.0,Bob,Finance,44168.0
3027.0,Jane,IT,118117.0
3836.0,,IT,106507.0
3689.0,Eva,Engineering,44201.0
3314.0,Frank,Marketing,102140.0
3377.0,Frank,HR,46011.0
3946.0,Grace,HR,100373.0
3066.0,Jane,Sales,77202.0
3295.0,Alice,IT,60437.0
3643.0,Eva,Marketing,104177.0
3566.0,Alice,Engineering,68175.0
3321.0,Frank,Engineering,38799.0
3441.0,Bob,Engineering,102264.0
3687.0,Frank,,58074.0
3327.0,Bob,Finance,36632.0
3500.0,Grace,Sales,119016.0
3242.0,Bob,Engineering,
3939.0,David,IT,88341.0
3763.0,Grace,HR,106751.0
3299.0,Eva,Sales,61946.0
3115.0,Ian,Finance,49641.0
,Helen,IT,73456.0
3906.0,Grace,Sales,92847.0
3188.0,Charlie,Sales,105340.0
3887.0,Eva,Marketing,78354.0
3980.0,David,Engineering,89446.0
3698.0,Jane,IT,87807.0
3471.0,Frank,Engineering,119226.0
3341.0,Alice,Finance,45376.0
3897.0,Ian,Finance,68737.0
3277.0,Ian,HR,37331.0
3609.0,,Engineering,98522.0
3673.0,Jane,HR,
3195.0,Charlie,Engineering,70492.0
3706.0,Eva,HR,
3353.0,Ian,HR,71795.0
,Jane,IT,38819.0
3795.0,Ian,Finance,83744.0
3309.0,Alice,Finance,106019.0
3530.0,Jane,Sales,51910.0
3062.0,Grace,Finance,48830.0
3186.0,Grace,Sales,91605.0
3364.0,Frank,Marketing,66211.0
,Helen,HR,
3156.0,David,Marketing,38163.0
3452.0,Grace,Engineering,69021.0
3761.0,Grace,Sales,66666.0
3394.0,Grace,Finance,114491.0
3324.0,Bob,,103792.0
3963.0,Bob,Marketing,55156.0
3659.0,Charlie,Engineering,98995.0
3035.0,Alice,IT,60715.0
3483.0,,Marketing,109964.0
3976.0,Ian,Engineering,78741.0
3065.0,Helen,HR,45292.0
3428.0,David,Sales,62208.0
3484.0,,Finance,114656.0
3782.0,Helen,Finance,61300.0
3649.0,Bob,Engineering,78374.0
3726.0,Eva,,
3145.0,David,Engineering,82089.0
3735.0,Ian,Sales,39666.0
,,Engineering,49795.0
3967.0,Helen,IT,91524.0
3610.0,Bob,Marketing,72746.0
3594.0,Helen,Sales,75236.0
3865.0,Grace,Marketing,
3785.0,Jane,Finance,111885.0
3786.0,Jane,Sales,101509.0
3047.0,David,IT,106550.0
3874.0,Grace,Engineering,109069.0
3117.0,Helen,Engineering,80939.0
3380.0,David,Sales,109026.0
3234.0,Alice,,62053.0
3861.0,Ian,IT,63902.0
3680.0,Charlie,IT,107356.0
3478.0,Ian,Sales,30963.0
3883.0,Frank,HR,82431.0
3047.0,David,IT,106550.0
3791.0,Frank,HR,114252.0
3037.0,David,HR,41846.0
3822.0,Alice,Engineering,101371.0
3896.0,Frank,Marketing,46691.0
3944.0,Jane,Marketing,95035.0
3490.0,Grace,IT,78177.0
3269.0,Alice,Sales,112388.0
3191.0,Ian,Engineering,52706.0
3613.0,Frank,Finance,98321.0
3689.0,Alice,IT,105800.0
3130.0,Charlie,Engineering,62447.0
,Grace,HR,86420.0
3342.0,Bob,HR,94942.0
,Charlie,Marketing,95570.0
3671.0,Frank,Sales,114108.0
3754.0,Helen,IT,47840.0
3333.0,Alice,Sales,103339.0
,Eva,Sales,
3116.0,Eva,HR,35453.0
3936.0,Eva,Engineering,110199.0
3089.0,Bob,Marketing,
,Frank,Engineering,110808.0
3221.0,David,Sales,42463.0
3874.0,David,HR,68696.0
3939.0,Grace,Engineering,70577.0
3814.0,Ian,Finance,96731.0
3322.0,David,IT,95410.0
3056.0,Frank,Sales,36764.0
3149.0,Jane,Finance,66208.0
3474.0,Grace,Finance,86640.0
3917.0,Frank,Sales,78148.0
3971.0,Grace,Finance,107662.0
3334.0,Grace,Marketing,101516.0
3892.0,Charlie,HR,82098.0
,Helen,HR,105088.0
3729.0,Frank,IT,64100.0
3583.0,Helen,Engineering,82757.0
3651.0,Frank,Marketing,86314.0
3365.0,Grace,Engineering,79816.0
3510.0,Charlie,Engineering,63466.0
3143.0,David,Marketing,66842.0
3284.0,,Finance,64335.0
3519.0,Ian,IT,56309.0
3981.0,Helen,Finance,45906.0
3776.0,Jane,Sales,97538.0
3109.0,Frank,Sales,87080.0
3169.0,David,Marketing,40336.0
3263.0,Jane,Engineering,
3803.0,David,IT,113634.0
3227.0,Alice,Engineering,90036.0
3763.0,Eva,Sales,82350.0
3191.0,Bob,Finance,104668.0
3348.0,Bob,Finance,48373.0
3781.0,David,Marketing,111490.0
3967.0,Eva,HR,91385.0
3924.0,David,IT,39034.0
3937.0,David,HR,110304.0
3469.0,,Finance,71365.0
3538.0,Bob,HR,53519.0
3228.0,Helen,Finance,116511.0
3325.0,Helen,Marketing,102260.0
3916.0,Alice,,90238.0
3158.0,Grace,Marketing,82534.0
3625.0,Helen,Finance,49840.0
3210.0,David,HR,45726.0
3684.0,Eva,IT,47601.0
3806.0,Alice,,85004.0
3786.0,Grace,Marketing,50012.0
3429.0,David,Finance,36839.0
3749.0,Eva,IT,68669.0
3804.0,Helen,IT,89303.0
,Jane,Engineering,67453.0
3179.0,,Sales,102105.0
3390.0,Frank,IT,100284.0
3411.0,Ian,Marketing,80639.0
3063.0,Ian,Marketing,92236.0
3122.0,Grace,Marketing,98494.0
3329.0,Frank,HR,85851.0
3617.0,Ian,HR,56406.0
3856.0,Jane,IT,61147.0
3031.0,Eva,Sales,106544.0
3659.0,Jane,Engineering,53647.0
3349.0,Alice,Sales,38564.0
3875.0,Bob,Engineering,41919.0
3017.0,Jane,Finance,30205.0
3291.0,Jane,Finance,59444.0
3316.0,Alice,Finance,117416.0
3804.0,Grace,Engineering,102845.0
3532.0,Frank,Sales,71124.0
3250.0,David,IT,115182.0
3785.0,David,Finance,
3046.0,Helen,HR,49808.0
3479.0,Alice,Engineering,
3782.0,Bob,Sales,61278.0
3798.0,Frank,Marketing,
3621.0,Charlie,Marketing,81505.0
3173.0,Eva,HR,97425.0
3227.0,Charlie,Sales,109395.0
3649.0,Frank,Marketing,89469.0
3456.0,,IT,85353.0
3756.0,Jane,,104403.0
3764.0,Eva,Finance,76179.0
3151.0,,Sales,39545.0
3602.0,Grace,Sales,56111.0
3873.0,Ian,HR,93956.0
3872.0,Alice,Marketing,111350.0
3700.0,Jane,Marketing,51417.0
3259.0,Eva,IT,83218.0
3706.0,Alice,Finance,58091.0
3705.0,,IT,58683.0
3389.0,David,Finance,44790.0
3433.0,Grace,Sales,102512.0
3149.0,Ian,Finance,33379.0
3162.0,Ian,Marketing,115717.0
3696.0,Charlie,Sales,66349.0
3427.0,Bob,Finance,83368.0
3745.0,David,Finance,37850.0
3247.0,Charlie,IT,77265.0
3800.0,Bob,IT,86272.0
3038.0,Grace,Finance,67941.0
3687.0,Frank,HR,38885.0
3229.0,Charlie,Engineering,46691.0
3634.0,David,IT,79807.0
3913.0,Charlie,Engineering,77381.0
3896.0,Bob,Marketing,67363.0
3143.0,Helen,IT,32490.0
3434.0,Bob,IT,39046.0
3040.0,Frank,IT,65203.0
3394.0,Grace,Finance,105718.0
3382.0,Grace,HR,36863.0
3021.0,Eva,Sales,119764.0
3773.0,Alice,HR,105511.0
3071.0,Grace,Finance,61722.0
3710.0,Helen,Finance,69124.0
3104.0,Ian,Marketing,
3455.0,Bob,Finance,
3650.0,Ian,IT,
3539.0,Ian,Sales,35706.0
3560.0,Helen,IT,
3852.0,Bob,Marketing,106064.0
3138.0,Eva,Engineering,
3042.0,,HR,98069.0
3271.0,Jane,Finance,101376.0
3864.0,Alice,HR,64795.0
3085.0,Charlie,Engineering,60689.0
3433.0,,Finance,33478.0
3568.0,Ian,HR,42571.0
3625.0,Helen,Finance,49840.0
4000.0,Charlie,IT,73540.0
,Alice,IT,79319.0
3245.0,Bob,Finance,63586.0
3199.0,Jane,Sales,80052.0
3322.0,Jane,Marketing,96562.0
3474.0,Charlie,IT,59135.0
3921.0,Alice,HR,105821.0
3703.0,Jane,,72964.0
3739.0,,HR,84862.0
3305.0,Jane,Finance,61270.0
3662.0,Helen,IT,83005.0
3456.0,Eva,IT,88830.0
3228.0,Helen,Engineering,69347.0
3337.0,Bob,HR,96768.0
3972.0,Jane,HR,86441.0
3739.0,Helen,Engineering,79832.0
3187.0,Charlie,IT,97908.0
3142.0,Bob,IT,50969.0
3510.0,Helen,HR,78589.0
3476.0,Grace,Sales,53834.0
,Charlie,IT,86072.0
3453.0,Helen,Marketing,103664.0
3088.0,Bob,HR,102924.0
3096.0,Grace,IT,52463.0
3426.0,Helen,IT,58905.0
3921.0,Eva,Finance,
3570.0,Frank,Engineering,98742.0
3239.0,Charlie,Marketing,
3472.0,Frank,Engineering,54123.0
3651.0,Eva,HR,42245.0
,Frank,HR,97033.0
3771.0,Bob,Marketing,72727.0
3422.0,David,Engineering,35075.0
3778.0,Frank,Marketing,38600.0
3162.0,Frank,Marketing,36895.0
3349.0,Frank,Finance,48566.0
3282.0,Frank,HR,34929.0
3554.0,Bob,Finance,93653.0
3299.0,Helen,HR,91727.0
3644.0,Jane,Sales,103989.0
3624.0,Charlie,Finance,119235.0
3218.0,Helen,IT,102910.0
3568.0,Grace,Sales,52810.0
3805.0,Ian,Sales,115824.0
3799.0,Grace,Engineering,61029.0
3967.0,Helen,Finance,47758.0
3830.0,Frank,Engineering,
3195.0,Helen,Sales,70441.0
3970.0,Eva,Marketing,57760.0
3773.0,David,Engineering,61369.0
3670.0,Grace,IT,54901.0
3032.0,Helen,Sales,94260.0
,Charlie,Sales,56143.0
3577.0,Helen,Finance,41830.0
3811.0,Alice,Marketing,72143.0
3507.0,Eva,Marketing,93614.0
3457.0,Helen,Sales,37567.0
,Charlie,IT,115944.0
3494.0,Eva,HR,115389.0
3150.0,Grace,HR,40082.0
3783.0,Jane,IT,42672.0
3725.0,Helen,Marketing,84592.0
3139.0,Frank,Engineering,100804.0
3101.0,Bob,Engineering,33794.0
,Helen,Finance,43022.0
3308.0,,IT,114930.0
3076.0,Alice,Marketing,41164.0
3282.0,Eva,Sales,94921.0
3749.0,Frank,IT,89087.0
3561.0,Bob,Marketing,34062.0
3923.0,Jane,IT,119709.0
3049.0,Jane,IT,95513.0
3684.0,Frank,Sales,107296.0
3875.0,Ian,IT,69132.0
3970.0,Helen,Marketing,46828.0
3339.0,Grace,Sales,106556.0
3153.0,Charlie,Finance,107993.0
3997.0,Eva,Engineering,71555.0
3036.0,Jane,HR,102179.0
3758.0,David,HR,50585.0
101,Alice,IT,60000
102,,Finance,
103,Charlie,R&D,
103,CharlieDup,R&D,1200000
, Eve,Sales,45000
106,Frank,Marketing,
107,,HR,70000


